TrialIndex,Subject,Congruence,ResponseTime,Correct
11903,21,2,447,1
12000,21,1,674,1
12001,21,2,498,1
12002,21,1,473,1
12003,21,2,961,1
12004,21,1,461,1
12005,21,2,541,1
12006,21,1,562,1
12007,21,1,430,1
12008,21,2,504,1
12009,21,1,422,1
12010,21,2,712,0
12011,21,1,795,1
12012,21,2,718,1
12013,21,1,444,1
12014,21,2,628,1
12015,21,1,446,1
12016,21,1,454,1
12017,21,2,655,1
12018,21,1,392,1
12019,21,2,435,1
12020,21,2,509,1
12021,21,1,395,1
12022,21,1,382,1
12023,21,2,449,1
12024,21,1,578,1
12025,21,2,477,1
12026,21,2,589,1
12027,21,2,480,1
12028,21,1,415,1
12029,21,2,425,1
12030,21,2,475,1
12031,21,1,579,1
12128,21,2,728,1
12129,21,1,534,1
12130,21,1,491,1
12131,21,2,506,1
12132,21,1,417,1
12133,21,1,467,1
12134,21,1,483,1
12135,21,1,562,1
12136,21,1,455,1
12137,21,1,431,1
12138,21,2,841,1
12139,21,2,578,1
12140,21,2,533,1
12141,21,2,499,1
12142,21,2,545,1
12143,21,1,678,1
12144,21,2,502,1
12145,21,2,516,1
12146,21,1,538,1
12147,21,1,488,1
12148,21,2,455,1
12149,21,1,432,1
12150,21,2,505,1
12151,21,2,520,1
12152,21,1,526,0
12153,21,2,696,1
12154,21,2,487,1
12155,21,2,486,1
12156,21,2,518,1
12157,21,1,492,1
12158,21,1,483,1
12159,21,1,426,1
12256,21,2,1170,1
12257,21,1,582,1
12258,21,1,481,1
12259,21,2,609,1
12260,21,1,380,1
12261,21,1,439,1
12262,21,1,472,1
12263,21,1,464,1
12264,21,2,488,1
12265,21,1,472,1
12266,21,2,456,1
12267,21,2,416,1
12268,21,1,602,0
12269,21,2,730,1
12270,21,2,647,1
12271,21,2,624,1
12272,21,1,554,1
12273,21,2,742,1
12274,21,1,684,1
12275,21,2,579,1
12276,21,2,479,1
12277,21,2,598,1
12278,21,1,633,1
12279,21,2,681,1
12280,21,2,593,1
12281,21,1,1195,1
12282,21,2,558,1
12283,21,2,507,1
12284,21,1,642,1
12285,21,1,499,1
12286,21,1,490,1
12287,21,1,457,1
12384,21,2,483,1
12385,21,1,434,1
12386,21,1,436,1
12387,21,2,477,1
12388,21,2,516,1
12389,21,2,466,1
12390,21,2,434,1
12391,21,1,452,1
12392,21,2,436,1
12393,21,2,438,1
12394,21,2,487,1
12395,21,2,494,1
12396,21,2,485,1
12397,21,1,388,1
12398,21,2,480,1
12399,21,1,375,1
12400,21,1,955,1
12401,21,1,464,1
12402,21,2,688,1
12403,21,1,391,1
12404,21,1,955,1
12405,21,1,479,1
12406,21,2,623,1
12407,21,2,489,1
12408,21,1,368,1
12409,21,1,692,1
12410,21,2,476,1
12411,21,1,500,1
12412,21,1,618,1
12413,21,2,580,1
12414,21,1,440,1
12415,21,1,433,1
12512,21,2,725,1
12513,21,2,451,1
12514,21,1,500,1
12515,21,2,715,1
12516,21,1,513,1
12517,21,2,639,1
12518,21,2,448,1
12519,21,2,457,1
12520,21,1,410,1
12521,21,1,484,1
12522,21,2,731,1
12523,21,1,480,1
12524,21,1,456,1
12525,21,1,376,1
12526,21,1,364,1
12527,21,1,464,1
12528,21,1,456,1
12529,21,2,648,1
12530,21,1,401,1
12531,21,2,524,1
12532,21,1,450,1
12533,21,2,443,1
12534,21,2,500,1
12535,21,2,538,1
12536,21,1,456,1
12537,21,2,400,1
12538,21,2,490,1
12539,21,1,546,1
12540,21,1,598,1
12541,21,1,569,1
12542,21,2,597,1
12543,21,2,552,1
12704,22,2,501,1
12705,22,2,644,1
12706,22,2,612,1
12707,22,1,470,1
12708,22,2,710,1
12709,22,1,557,1
12710,22,2,545,1
12711,22,1,702,1
12712,22,2,709,1
12713,22,1,395,1
12714,22,2,582,1
12715,22,1,378,1
12716,22,1,605,1
12717,22,2,584,1
12718,22,2,707,1
12719,22,1,498,1
12720,22,1,496,1
12721,22,1,415,1
12722,22,2,1089,1
12723,22,2,585,1
12724,22,1,420,1
12725,22,2,622,1
12726,22,1,512,1
12727,22,2,646,1
12728,22,2,863,1
12729,22,1,727,1
12730,22,1,660,1
12731,22,1,548,1
12732,22,2,697,1
12733,22,1,624,1
12734,22,2,793,1
12735,22,1,564,1
12832,22,2,872,1
12833,22,1,496,1
12834,22,2,575,1
12835,22,2,491,1
12836,22,1,434,1
12837,22,2,483,1
12838,22,2,491,1
12839,22,1,761,1
12840,22,1,829,1
12841,22,1,727,1
12842,22,1,420,1
12843,22,2,710,1
12844,22,1,556,1
12845,22,1,729,1
12846,22,2,606,1
12847,22,1,529,1
12848,22,2,526,1
12849,22,1,436,1
12850,22,2,421,1
12851,22,1,567,1
12852,22,2,595,1
12853,22,2,446,1
12854,22,1,447,1
12855,22,1,831,1
12856,22,2,457,1
12857,22,2,441,1
12858,22,2,595,1
12859,22,2,573,1
12860,22,1,562,1
12861,22,1,478,1
12862,22,1,493,1
12863,22,2,524,1
12960,22,1,378,1
12961,22,1,462,1
12962,22,2,598,1
12963,22,2,544,1
12964,22,2,613,1
12965,22,1,351,1
12966,22,2,444,1
12967,22,1,436,1
12968,22,2,358,1
12969,22,1,362,1
12970,22,2,358,0
12971,22,1,512,1
12972,22,2,582,1
12973,22,2,713,1
12974,22,1,375,1
12975,22,1,427,1
12976,22,1,428,1
12977,22,1,606,1
12978,22,2,536,1
12979,22,2,502,1
12980,22,1,421,1
12981,22,2,519,1
12982,22,2,445,1
12983,22,2,461,1
12984,22,1,437,1
12985,22,1,543,1
12986,22,1,508,1
12987,22,2,483,1
12988,22,1,450,1
12989,22,2,459,1
12990,22,2,483,1
12991,22,1,451,1
13088,22,1,526,1
13089,22,2,564,1
13090,22,1,568,1
13091,22,2,508,1
13092,22,1,443,1
13093,22,2,364,1
13094,22,2,504,1
13095,22,2,551,1
13096,22,2,587,1
13097,22,2,407,1
13098,22,2,577,1
13099,22,2,445,1
13100,22,1,421,1
13101,22,1,439,1
13102,22,2,609,1
13103,22,1,643,1
13104,22,1,476,1
13105,22,2,604,1
13106,22,1,415,1
13107,22,2,401,1
13108,22,2,380,1
13109,22,1,391,0
13110,22,1,487,1
13111,22,2,534,1
13112,22,1,507,1
13113,22,1,514,1
13114,22,1,488,1
13115,22,2,600,1
13116,22,1,498,1
13117,22,2,616,1
13118,22,1,435,1
13119,22,1,563,1
13216,22,2,647,1
13217,22,2,656,1
13218,22,1,560,1
13219,22,1,612,1
13220,22,1,479,1
13221,22,1,510,1
13222,22,2,556,1
13223,22,1,825,1
13224,22,2,979,1
13225,22,2,717,1
13226,22,2,619,1
13227,22,2,605,1
13228,22,1,424,1
13229,22,1,458,1
13230,22,1,483,1
13231,22,2,562,1
13232,22,1,622,1
13233,22,1,560,1
13234,22,2,716,1
13235,22,2,554,1
13236,22,2,471,1
13237,22,1,631,1
13238,22,1,553,1
13239,22,1,509,1
13240,22,2,635,1
13241,22,1,461,1
13242,22,2,461,1
13243,22,2,445,1
13244,22,1,525,1
13245,22,1,683,1
13246,22,2,507,1
13247,22,2,714,1
13344,22,1,484,1
13345,22,1,427,1
13346,22,1,365,1
13347,22,1,552,1
13348,22,2,533,1
13349,22,1,555,1
13350,22,2,623,1
13351,22,1,489,1
13352,22,2,449,1
13353,22,1,481,1
13354,22,1,481,1
13355,22,2,440,1
13356,22,2,617,1
13357,22,1,323,1
13358,22,1,481,1
13359,22,2,385,1
13360,22,1,452,1
13361,22,2,573,1
13362,22,2,545,1
13363,22,1,542,1
13364,22,2,515,1
13365,22,1,497,1
13366,22,1,488,1
13367,22,2,695,1
13368,22,2,566,1
13369,22,2,610,1
13370,22,2,476,1
13371,22,1,588,1
13372,22,2,591,1
13373,22,2,611,1
13374,22,1,645,1
13375,22,2,597,1
13632,23,2,921,1
13633,23,2,455,1
13634,23,1,608,1
13635,23,2,570,1
13636,23,1,405,1
13637,23,2,520,1
13638,23,2,518,1
13639,23,1,548,1
13640,23,2,497,1
13641,23,1,872,1
13642,23,1,640,1
13643,23,1,457,1
13644,23,1,594,1
13645,23,2,517,1
13646,23,1,531,1
13647,23,1,456,1
13648,23,1,545,1
13649,23,2,589,1
13650,23,1,553,1
13651,23,1,509,1
13652,23,1,499,1
13653,23,2,538,1
13654,23,2,631,1
13655,23,1,441,1
13656,23,2,498,1
13657,23,2,497,1
13658,23,2,432,1
13659,23,2,521,1
13660,23,2,495,1
13661,23,2,502,1
13662,23,1,436,1
13663,23,1,406,1
13760,23,1,883,1
13761,23,1,410,1
13762,23,1,396,1
13763,23,2,535,1
13764,23,2,388,0
13765,23,2,1476,1
13766,23,1,356,1
13767,23,1,312,1
13768,23,2,382,1
13769,23,1,426,1
13770,23,1,404,1
13771,23,1,358,1
13772,23,2,547,1
13773,23,1,408,1
13774,23,2,498,1
13775,23,2,553,1
13776,23,2,574,1
13777,23,2,450,1
13778,23,2,498,1
13779,23,1,537,1
13780,23,2,535,1
13781,23,2,452,1
13782,23,1,373,1
13783,23,1,425,1
13784,23,1,339,1
13785,23,2,488,1
13786,23,2,439,0
13787,23,2,821,1
13788,23,1,487,1
13789,23,2,551,1
13790,23,1,403,1
13791,23,1,438,1
13888,23,1,1038,1
13889,23,2,487,1
13890,23,1,487,1
13891,23,2,534,1
13892,23,2,604,1
13893,23,2,526,1
13894,23,1,540,1
13895,23,2,521,1
13896,23,2,471,1
13897,23,2,463,1
13898,23,2,495,1
13899,23,1,518,1
13900,23,1,492,1
13901,23,1,467,1
13902,23,2,459,1
13903,23,1,540,1
13904,23,2,505,1
13905,23,2,504,1
13906,23,2,527,1
13907,23,2,524,1
13908,23,1,458,1
13909,23,1,515,1
13910,23,2,537,1
13911,23,2,501,1
13912,23,1,452,1
13913,23,1,468,1
13914,23,2,508,1
13915,23,1,363,1
13916,23,1,471,0
13917,23,1,1036,1
13918,23,1,453,1
13919,23,1,630,1
14016,23,2,1101,1
14017,23,1,428,1
14018,23,2,446,1
14019,23,1,430,1
14020,23,1,456,1
14021,23,1,416,1
14022,23,1,434,1
14023,23,2,499,1
14024,23,1,457,1
14025,23,2,562,1
14026,23,1,534,1
14027,23,2,507,1
14028,23,1,442,1
14029,23,2,523,1
14030,23,2,433,1
14031,23,1,443,1
14032,23,2,499,0
14033,23,1,519,1
14034,23,1,397,1
14035,23,2,527,1
14036,23,1,461,1
14037,23,2,549,1
14038,23,2,657,1
14039,23,1,498,1
14040,23,2,473,1
14041,23,1,537,1
14042,23,2,510,1
14043,23,2,524,1
14044,23,1,498,1
14045,23,2,505,1
14046,23,2,496,1
14047,23,1,446,1
14144,23,2,731,1
14145,23,1,520,1
14146,23,1,454,1
14147,23,1,463,1
14148,23,2,695,1
14149,23,1,509,1
14150,23,2,467,1
14151,23,1,579,1
14152,23,2,495,1
14153,23,1,598,1
14154,23,1,512,1
14155,23,2,558,1
14156,23,2,475,1
14157,23,1,619,1
14158,23,2,517,1
14159,23,1,427,1
14160,23,2,540,1
14161,23,2,482,1
14162,23,2,481,1
14163,23,2,545,1
14164,23,2,373,1
14165,23,2,457,1
14166,23,2,442,1
14167,23,1,355,1
14168,23,1,304,1
14169,23,1,494,1
14170,23,1,461,0
14171,23,1,474,1
14172,23,1,378,1
14173,23,2,421,0
14174,23,1,468,1
14175,23,2,532,1
14272,23,1,627,1
14273,23,1,501,1
14274,23,2,547,1
14275,23,2,488,1
14276,23,1,648,1
14277,23,2,560,1
14278,23,1,580,1
14279,23,1,496,1
14280,23,2,510,1
14281,23,1,492,1
14282,23,2,444,1
14283,23,1,468,1
14284,23,2,444,1
14285,23,1,485,1
14286,23,1,517,1
14287,23,1,483,1
14288,23,2,514,1
14289,23,1,432,1
14290,23,2,409,1
14291,23,2,436,1
14292,23,2,485,1
14293,23,2,445,0
14294,23,1,570,1
14295,23,1,406,1
14296,23,2,487,1
14297,23,1,423,1
14298,23,2,481,1
14299,23,1,448,1
14300,23,2,417,1
14301,23,2,451,1
14302,23,2,444,1
14303,23,1,412,1
14464,24,2,355,1
14465,24,2,447,0
14466,24,1,444,1
14467,24,2,493,1
14468,24,2,540,1
14469,24,1,369,1
14470,24,1,429,1
14471,24,1,503,1
14472,24,2,469,1
14473,24,1,325,1
14474,24,2,387,0
14475,24,2,363,1
14476,24,2,567,1
14477,24,2,387,1
14478,24,2,502,1
14479,24,2,365,1
14480,24,1,513,1
14481,24,2,319,1
14482,24,1,429,1
14483,24,1,470,1
14484,24,1,886,1
14485,24,1,421,1
14486,24,1,375,1
14487,24,1,419,1
14488,24,1,421,1
14489,24,1,455,1
14490,24,1,376,1
14491,24,2,451,0
14492,24,1,553,1
14493,24,2,357,0
14494,24,2,415,1
14495,24,2,385,1
14592,24,1,388,1
14593,24,2,407,1
14594,24,2,314,1
14595,24,2,392,1
14596,24,1,339,0
14597,24,2,333,0
14598,24,2,471,1
14599,24,1,487,1
14600,24,2,398,0
14601,24,1,381,1
14602,24,1,360,1
14603,24,2,444,1
14604,24,1,461,1
14605,24,2,525,1
14606,24,1,395,1
14607,24,2,478,1
14608,24,2,693,1
14609,24,2,444,1
14610,24,1,525,1
14611,24,1,579,1
14612,24,2,446,1
14613,24,1,479,1
14614,24,1,446,1
14615,24,1,431,1
14616,24,1,472,1
14617,24,2,568,1
14618,24,1,556,1
14619,24,2,473,1
14620,24,1,409,1
14621,24,1,403,1
14622,24,2,454,1
14623,24,2,351,1
14720,24,1,421,1
14721,24,2,423,1
14722,24,1,369,1
14723,24,2,389,1
14724,24,2,328,0
14725,24,2,338,1
14726,24,2,486,1
14727,24,1,358,1
14728,24,1,378,1
14729,24,1,342,1
14730,24,1,403,1
14731,24,1,382,1
14732,24,2,393,1
14733,24,2,436,1
14734,24,2,357,0
14735,24,2,494,0
14736,24,2,505,1
14737,24,1,464,1
14738,24,1,360,1
14739,24,1,396,1
14740,24,1,343,0
14741,24,2,400,1
14742,24,1,394,1
14743,24,2,405,1
14744,24,2,392,1
14745,24,1,451,1
14746,24,1,404,1
14747,24,2,422,1
14748,24,2,328,0
14749,24,1,330,1
14750,24,1,368,1
14751,24,2,395,1
14848,24,1,437,1
14849,24,2,366,1
14850,24,1,386,1
14851,24,2,398,1
14852,24,2,384,1
14853,24,1,460,1
14854,24,1,412,1
14855,24,2,494,1
14856,24,1,620,1
14857,24,2,486,1
14858,24,1,566,1
14859,24,2,266,1
14860,24,1,434,0
14861,24,2,544,1
14862,24,2,364,0
14863,24,2,541,1
14864,24,2,450,1
14865,24,1,347,1
14866,24,1,375,1
14867,24,1,451,1
14868,24,2,356,1
14869,24,2,473,1
14870,24,1,569,1
14871,24,1,325,1
14872,24,2,435,1
14873,24,1,388,1
14874,24,1,343,1
14875,24,2,548,1
14876,24,2,417,1
14877,24,1,331,1
14878,24,2,480,1
14879,24,1,583,1
14976,24,2,333,1
14977,24,1,314,1
14978,24,1,288,1
14979,24,1,239,1
14980,24,1,377,1
14981,24,1,348,0
14982,24,1,349,1
14983,24,1,410,1
14984,24,2,420,1
14985,24,1,502,0
14986,24,2,281,1
14987,24,2,288,0
14988,24,2,348,0
14989,24,2,573,1
14990,24,2,425,1
14991,24,1,459,1
14992,24,2,572,1
14993,24,2,376,1
14994,24,2,412,0
14995,24,2,466,1
14996,24,2,402,1
14997,24,1,476,1
14998,24,1,412,1
14999,24,2,398,1
15000,24,1,376,0
15001,24,1,368,1
15002,24,1,436,1
15003,24,1,405,1
15004,24,2,416,1
15005,24,2,730,0
15006,24,2,372,1
15007,24,1,368,1
15104,24,2,425,1
15105,24,1,451,1
15106,24,2,484,1
15107,24,1,419,1
15108,24,1,509,1
15109,24,1,364,1
15110,24,1,304,1
15111,24,1,494,1
15112,24,2,405,1
15113,24,2,472,1
15114,24,2,464,1
15115,24,2,384,1
15116,24,2,435,0
15117,24,2,473,1
15118,24,2,385,0
15119,24,1,425,1
15120,24,1,403,0
15121,24,1,354,1
15122,24,2,358,0
15123,24,2,552,1
15124,24,2,484,1
15125,24,1,468,1
15126,24,2,308,0
15127,24,1,375,1
15128,24,1,371,1
15129,24,2,407,0
15130,24,1,382,1
15131,24,2,425,1
15132,24,1,411,1
15133,24,1,421,1
15134,24,1,415,1
15135,24,2,417,1
15456,25,2,407,1
15457,25,2,425,1
15458,25,1,355,1
15459,25,1,400,1
15460,25,1,307,1
15461,25,1,417,1
15462,25,2,371,1
15463,25,2,335,1
15464,25,2,333,0
15465,25,1,310,1
15466,25,1,300,1
15467,25,1,347,1
15468,25,1,368,1
15469,25,1,308,1
15470,25,1,362,1
15471,25,2,366,1
15472,25,2,402,1
15473,25,1,413,1
15474,25,1,351,1
15475,25,2,467,1
15476,25,2,372,1
15477,25,2,423,1
15478,25,2,337,0
15479,25,2,466,1
15480,25,2,450,1
15481,25,1,379,1
15482,25,2,438,1
15483,25,2,376,1
15484,25,2,395,1
15485,25,1,774,1
15486,25,1,338,1
15487,25,1,431,1
15584,25,1,443,1
15585,25,2,412,1
15586,25,1,374,1
15587,25,2,354,1
15588,25,2,407,1
15589,25,2,512,1
15590,25,2,446,1
15591,25,2,359,1
15592,25,2,459,1
15593,25,1,355,1
15594,25,2,552,1
15595,25,1,332,1
15596,25,1,346,1
15597,25,1,318,1
15598,25,1,356,1
15599,25,1,305,1
15600,25,2,519,1
15601,25,1,374,1
15602,25,2,329,0
15603,25,2,339,1
15604,25,1,337,1
15605,25,1,334,1
15606,25,1,307,1
15607,25,2,498,1
15608,25,2,385,1
15609,25,1,332,1
15610,25,2,409,1
15611,25,1,395,1
15612,25,1,406,1
15613,25,2,376,1
15614,25,2,396,1
15615,25,1,382,1
15712,25,1,339,1
15713,25,2,393,1
15714,25,2,355,1
15715,25,2,416,1
15716,25,2,410,1
15717,25,1,364,1
15718,25,1,344,1
15719,25,1,388,1
15720,25,2,408,1
15721,25,1,338,1
15722,25,1,376,1
15723,25,2,324,0
15724,25,2,374,1
15725,25,2,362,1
15726,25,2,358,1
15727,25,2,467,1
15728,25,2,387,1
15729,25,1,334,1
15730,25,1,347,1
15731,25,2,344,1
15732,25,1,397,1
15733,25,1,327,1
15734,25,2,381,1
15735,25,2,400,1
15736,25,1,523,1
15737,25,2,337,1
15738,25,1,358,1
15739,25,1,371,1
15740,25,1,399,1
15741,25,1,313,1
15742,25,1,367,1
15743,25,2,547,1
15840,25,1,431,1
15841,25,1,312,1
15842,25,1,350,1
15843,25,1,371,1
15844,25,1,351,1
15845,25,2,419,1
15846,25,2,357,1
15847,25,2,434,1
15848,25,1,363,1
15849,25,2,359,1
15850,25,2,364,1
15851,25,2,384,1
15852,25,2,371,1
15853,25,1,319,1
15854,25,1,373,1
15855,25,1,369,1
15856,25,2,349,0
15857,25,1,406,1
15858,25,1,353,1
15859,25,1,310,1
15860,25,1,300,1
15861,25,2,451,1
15862,25,2,467,1
15863,25,2,443,1
15864,25,2,388,1
15865,25,1,423,1
15866,25,2,345,1
15867,25,2,358,1
15868,25,1,363,1
15869,25,2,423,1
15870,25,1,385,1
15871,25,2,356,1
15968,25,2,528,1
15969,25,2,454,1
15970,25,1,398,1
15971,25,1,377,1
15972,25,2,412,1
15973,25,2,406,1
15974,25,2,409,1
15975,25,2,412,1
15976,25,2,414,1
15977,25,1,408,1
15978,25,1,386,1
15979,25,1,446,1
15980,25,1,366,1
15981,25,1,346,1
15982,25,2,399,1
15983,25,1,346,1
15984,25,1,374,1
15985,25,2,306,1
15986,25,2,361,1
15987,25,1,317,1
15988,25,1,403,1
15989,25,2,420,1
15990,25,1,438,1
15991,25,2,368,0
15992,25,1,352,1
15993,25,2,357,1
15994,25,1,378,1
15995,25,2,413,1
15996,25,2,591,1
15997,25,1,538,1
15998,25,2,416,1
15999,25,1,418,1
16096,25,2,574,1
16097,25,2,514,1
16098,25,2,712,1
16099,25,1,358,1
16100,25,1,515,1
16101,25,1,513,1
16102,25,2,423,1
16103,25,2,392,1
16104,25,2,435,1
16105,25,2,373,1
16106,25,2,377,1
16107,25,1,428,1
16108,25,2,477,1
16109,25,2,469,1
16110,25,1,469,1
16111,25,2,565,1
16112,25,2,537,1
16113,25,1,422,1
16114,25,1,464,1
16115,25,1,464,1
16116,25,2,488,1
16117,25,1,439,1
16118,25,2,497,1
16119,25,1,431,1
16120,25,2,465,1
16121,25,1,425,1
16122,25,1,419,1
16123,25,1,389,1
16124,25,1,416,1
16125,25,1,418,1
16126,25,2,588,1
16127,25,1,447,1
16288,26,2,480,1
16289,26,2,495,1
16290,26,2,390,1
16291,26,1,393,1
16292,26,1,628,1
16293,26,1,485,1
16294,26,2,548,1
16295,26,1,577,1
16296,26,1,540,1
16297,26,1,458,1
16298,26,1,418,1
16299,26,2,556,1
16300,26,2,441,1
16301,26,1,419,1
16302,26,2,429,1
16303,26,1,590,1
16304,26,2,425,1
16305,26,2,475,1
16306,26,2,499,1
16307,26,2,378,1
16308,26,2,621,1
16309,26,1,439,1
16310,26,1,449,1
16311,26,1,433,1
16312,26,2,379,1
16313,26,2,430,1
16314,26,1,375,1
16315,26,2,443,1
16316,26,2,492,1
16317,26,1,419,1
16318,26,1,413,1
16319,26,1,399,1
16416,26,2,509,1
16417,26,1,444,1
16418,26,2,404,1
16419,26,2,391,1
16420,26,1,362,1
16421,26,2,430,1
16422,26,1,472,1
16423,26,1,600,1
16424,26,1,442,1
16425,26,1,444,1
16426,26,2,532,1
16427,26,2,658,1
16428,26,2,450,1
16429,26,1,467,1
16430,26,2,459,1
16431,26,2,364,1
16432,26,1,568,1
16433,26,2,340,0
16434,26,2,382,1
16435,26,1,425,1
16436,26,2,363,1
16437,26,1,439,1
16438,26,1,376,1
16439,26,1,420,1
16440,26,1,438,1
16441,26,2,735,1
16442,26,2,588,1
16443,26,1,752,0
16444,26,2,441,1
16445,26,1,634,1
16446,26,2,516,1
16447,26,1,522,1
16544,26,2,363,1
16545,26,2,399,1
16546,26,1,346,1
16547,26,2,479,1
16548,26,1,606,1
16549,26,2,377,1
16550,26,2,340,0
16551,26,2,438,1
16552,26,2,695,1
16553,26,1,398,1
16554,26,1,369,1
16555,26,2,581,1
16556,26,1,400,1
16557,26,1,387,1
16558,26,2,358,1
16559,26,1,419,1
16560,26,1,445,1
16561,26,1,421,1
16562,26,1,543,1
16563,26,2,556,1
16564,26,1,361,1
16565,26,1,381,1
16566,26,1,360,1
16567,26,1,444,1
16568,26,2,413,1
16569,26,2,511,1
16570,26,1,429,1
16571,26,2,477,1
16572,26,1,509,1
16573,26,2,411,1
16574,26,2,437,1
16575,26,2,479,1
16672,26,1,453,1
16673,26,2,477,1
16674,26,1,413,1
16675,26,1,639,1
16676,26,1,504,0
16677,26,1,451,1
16678,26,2,412,1
16679,26,2,462,1
16680,26,1,438,1
16681,26,1,415,1
16682,26,2,425,1
16683,26,1,363,1
16684,26,1,431,1
16685,26,2,393,1
16686,26,2,452,1
16687,26,2,365,1
16688,26,2,457,1
16689,26,2,417,1
16690,26,2,491,1
16691,26,2,443,1
16692,26,1,460,0
16693,26,1,833,1
16694,26,1,625,1
16695,26,2,3323,1
16696,26,1,610,1
16697,26,1,372,1
16698,26,2,408,1
16699,26,2,387,1
16700,26,1,414,1
16701,26,1,376,1
16702,26,2,571,1
16703,26,2,399,1
16800,26,2,545,1
16801,26,1,430,1
16802,26,2,319,1
16803,26,1,341,1
16804,26,1,434,1
16805,26,2,380,1
16806,26,2,479,1
16807,26,1,430,0
16808,26,1,452,1
16809,26,1,389,1
16810,26,1,384,1
16811,26,1,427,1
16812,26,1,509,1
16813,26,2,427,1
16814,26,2,365,1
16815,26,2,457,1
16816,26,2,337,0
16817,26,2,474,1
16818,26,1,386,1
16819,26,2,414,1
16820,26,2,432,1
16821,26,2,481,1
16822,26,2,416,1
16823,26,2,570,1
16824,26,1,414,1
16825,26,2,376,1
16826,26,1,436,1
16827,26,1,365,1
16828,26,2,481,1
16829,26,1,440,1
16830,26,1,442,0
16831,26,1,480,1
16928,26,2,701,1
16929,26,2,420,1
16930,26,1,422,1
16931,26,2,416,1
16932,26,1,394,1
16933,26,2,420,1
16934,26,2,558,1
16935,26,2,443,1
16936,26,1,364,1
16937,26,1,408,1
16938,26,2,619,1
16939,26,1,349,1
16940,26,1,370,1
16941,26,1,397,1
16942,26,1,359,1
16943,26,1,467,1
16944,26,2,587,1
16945,26,1,335,1
16946,26,2,380,1
16947,26,1,415,1
16948,26,1,425,1
16949,26,1,507,1
16950,26,1,402,1
16951,26,2,509,1
16952,26,2,435,1
16953,26,1,421,1
16954,26,2,455,1
16955,26,1,471,1
16956,26,2,367,1
16957,26,2,347,1
16958,26,2,344,1
16959,26,2,429,1
17216,27,2,659,1
17217,27,2,372,1
17218,27,2,392,1
17219,27,1,355,1
17220,27,1,408,1
17221,27,2,442,1
17222,27,2,348,1
17223,27,2,448,1
17224,27,1,409,1
17225,27,1,500,1
17226,27,1,474,1
17227,27,1,418,1
17228,27,1,460,1
17229,27,1,436,1
17230,27,1,398,1
17231,27,2,432,1
17232,27,2,466,1
17233,27,2,418,1
17234,27,1,420,1
17235,27,1,454,1
17236,27,1,478,1
17237,27,1,478,1
17238,27,2,533,0
17239,27,2,503,1
17240,27,2,454,1
17241,27,1,502,1
17242,27,1,669,1
17243,27,2,565,1
17244,27,1,393,1
17245,27,2,492,1
17246,27,2,434,1
17247,27,2,468,1
17344,27,1,488,1
17345,27,1,303,1
17346,27,1,398,1
17347,27,1,400,1
17348,27,2,435,1
17349,27,2,332,0
17350,27,2,438,1
17351,27,2,456,1
17352,27,1,432,1
17353,27,1,378,1
17354,27,2,461,0
17355,27,1,385,1
17356,27,1,365,1
17357,27,2,409,1
17358,27,2,403,1
17359,27,2,486,1
17360,27,2,541,1
17361,27,1,371,1
17362,27,2,567,1
17363,27,2,499,1
17364,27,1,402,1
17365,27,1,380,1
17366,27,2,384,1
17367,27,2,434,1
17368,27,1,459,1
17369,27,2,507,1
17370,27,2,426,1
17371,27,1,387,1
17372,27,2,407,0
17373,27,1,422,1
17374,27,1,376,1
17375,27,1,395,1
17472,27,2,685,1
17473,27,2,524,1
17474,27,1,378,1
17475,27,2,414,1
17476,27,2,416,1
17477,27,1,394,1
17478,27,2,476,1
17479,27,1,412,0
17480,27,2,435,1
17481,27,2,564,1
17482,27,1,488,1
17483,27,1,456,1
17484,27,1,351,1
17485,27,2,476,1
17486,27,2,379,1
17487,27,2,439,1
17488,27,1,408,1
17489,27,1,451,1
17490,27,2,387,1
17491,27,1,367,1
17492,27,1,379,1
17493,27,1,422,1
17494,27,1,376,1
17495,27,1,419,1
17496,27,2,469,1
17497,27,1,461,1
17498,27,2,461,1
17499,27,1,389,1
17500,27,2,489,1
17501,27,2,464,1
17502,27,1,384,1
17503,27,2,555,1
17600,27,1,510,1
17601,27,2,564,1
17602,27,1,448,1
17603,27,1,489,1
17604,27,2,400,1
17605,27,1,427,1
17606,27,1,300,1
17607,27,1,347,1
17608,27,2,320,1
17609,27,1,334,1
17610,27,2,419,1
17611,27,2,429,1
17612,27,2,350,1
17613,27,1,355,1
17614,27,2,384,1
17615,27,1,451,1
17616,27,2,348,1
17617,27,2,480,1
17618,27,1,424,1
17619,27,2,354,1
17620,27,2,390,1
17621,27,1,362,1
17622,27,1,334,1
17623,27,1,363,1
17624,27,2,375,0
17625,27,1,479,1
17626,27,2,431,0
17627,27,2,564,1
17628,27,2,401,1
17629,27,2,539,1
17630,27,1,425,1
17631,27,1,507,1
17728,27,1,540,1
17729,27,1,377,1
17730,27,2,508,1
17731,27,2,443,1
17732,27,2,412,1
17733,27,1,398,1
17734,27,2,448,1
17735,27,2,489,1
17736,27,2,472,1
17737,27,2,488,1
17738,27,2,448,1
17739,27,1,416,1
17740,27,1,450,1
17741,27,2,419,1
17742,27,2,445,1
17743,27,2,414,1
17744,27,2,472,1
17745,27,1,416,1
17746,27,1,362,1
17747,27,1,366,1
