TrialIndex,Subject,Congruence,ResponseTime,Correct
11981,21,2,392,1
11982,21,1,435,1
11983,21,1,589,1
11984,21,2,440,1
11985,21,2,417,1
11986,21,2,411,1
11987,21,2,437,1
11988,21,1,383,1
11989,21,2,402,1
11990,21,1,589,1
11991,21,1,464,1
11992,21,1,352,1
11993,21,1,357,1
11994,21,1,425,1
11995,21,2,539,1
11996,21,1,465,1
11997,21,2,489,1
11998,21,1,448,1
11999,21,2,449,1
12096,21,1,408,1
12097,21,1,379,1
12098,21,2,494,1
12099,21,2,501,1
12100,21,1,1356,1
12101,21,2,497,1
12102,21,2,439,1
12103,21,1,793,0
12104,21,2,601,1
12105,21,1,675,1
12106,21,2,499,1
12107,21,2,458,1
12108,21,2,451,1
12109,21,1,451,1
12110,21,1,444,1
12111,21,2,453,1
12112,21,1,437,1
12113,21,1,351,1
12114,21,1,475,1
12115,21,2,523,1
12116,21,2,513,1
12117,21,1,503,1
12118,21,1,478,1
12119,21,2,598,0
12120,21,2,717,1
12121,21,1,443,1
12122,21,2,388,1
12123,21,1,527,1
12124,21,2,485,1
12125,21,2,484,1
12126,21,1,556,1
12127,21,1,520,1
12224,21,1,532,1
12225,21,1,449,1
12226,21,1,450,1
12227,21,1,410,1
12228,21,1,396,1
12229,21,2,406,1
12230,21,2,401,1
12231,21,2,468,1
12232,21,1,452,1
12233,21,2,516,1
12234,21,1,442,1
12235,21,2,523,1
12236,21,2,513,1
12237,21,1,503,1
12238,21,1,494,1
12239,21,2,468,1
12240,21,2,372,1
12241,21,2,392,1
12242,21,2,395,1
12243,21,1,502,1
12244,21,1,556,1
12245,21,1,417,1
12246,21,2,571,1
12247,21,1,559,1
12248,21,2,499,1
12249,21,1,522,1
12250,21,1,912,1
12251,21,2,518,1
12252,21,2,468,1
12253,21,2,540,1
12254,21,2,410,1
12255,21,1,460,1
12352,21,1,535,1
12353,21,1,412,1
12354,21,2,622,1
12355,21,1,432,1
12356,21,2,450,1
12357,21,2,370,1
12358,21,1,462,1
12359,21,1,454,1
12360,21,2,391,1
12361,21,1,402,1
12362,21,2,397,1
12363,21,1,392,1
12364,21,2,371,1
12365,21,1,447,1
12366,21,2,536,1
12367,21,1,453,1
12368,21,2,430,1
12369,21,2,399,1
12370,21,1,490,1
12371,21,1,369,1
12372,21,2,453,1
12373,21,2,446,1
12374,21,2,390,1
12375,21,1,450,1
12376,21,2,458,1
12377,21,1,371,1
12378,21,1,375,1
12379,21,2,483,1
12380,21,2,434,1
12381,21,1,444,1
12382,21,2,468,1
12383,21,1,636,1
12480,21,2,686,1
12481,21,2,413,1
12482,21,1,567,1
12483,21,2,603,1
12484,21,1,414,1
12485,21,1,480,1
12486,21,2,527,1
12487,21,2,509,1
12488,21,2,460,1
12489,21,2,412,1
12490,21,2,374,1
12491,21,1,593,1
12492,21,1,428,1
12493,21,2,646,1
12494,21,2,494,1
12495,21,1,541,1
12496,21,1,434,1
12497,21,1,316,1
12498,21,1,338,1
12499,21,1,375,1
12500,21,2,475,1
12501,21,1,523,1
12502,21,1,537,1
12503,21,1,350,1
12504,21,2,523,1
12505,21,2,337,1
12506,21,1,398,1
12507,21,1,353,1
12508,21,2,446,1
12509,21,2,454,1
12510,21,2,415,1
12511,21,1,465,1
12672,22,2,615,1
12673,22,1,658,1
12674,22,1,498,1
12675,22,2,545,1
12676,22,1,686,1
12677,22,1,573,1
12678,22,2,537,1
12679,22,1,510,1
12680,22,2,652,1
12681,22,2,748,1
12682,22,2,425,1
12683,22,1,571,1
12684,22,1,519,1
12685,22,1,533,1
12686,22,1,579,1
12687,22,2,654,1
12688,22,2,455,1
12689,22,2,471,1
12690,22,2,423,1
12691,22,1,385,1
12692,22,1,517,1
12693,22,2,555,1
12694,22,2,511,1
12695,22,2,509,1
12696,22,1,651,1
12697,22,1,516,1
12698,22,2,538,1
12699,22,1,456,1
12700,22,2,432,1
12701,22,2,418,1
12702,22,1,508,1
12703,22,1,386,1
12800,22,2,573,1
12801,22,1,417,1
12802,22,1,411,1
12803,22,2,453,1
12804,22,2,446,1
12805,22,1,614,1
12806,22,2,520,1
12807,22,2,494,1
12808,22,1,389,1
12809,22,1,336,1
12810,22,1,302,1
12811,22,2,620,1
12812,22,2,534,1
12813,22,2,276,0
12814,22,1,584,1
12815,22,1,460,1
12816,22,2,492,1
12817,22,2,555,1
12818,22,2,456,1
12819,22,1,520,1
12820,22,1,726,1
12821,22,2,572,1
12822,22,2,696,1
12823,22,1,599,1
12824,22,1,409,1
12825,22,1,452,1
12826,22,1,933,1
12827,22,2,498,1
12828,22,2,465,1
12829,22,1,441,1
12830,22,1,674,1
12831,22,2,682,1
12928,22,1,430,1
12929,22,1,535,1
12930,22,2,445,1
12931,22,1,533,1
12932,22,2,435,1
12933,22,2,500,1
12934,22,2,395,1
12935,22,2,469,1
12936,22,2,533,1
12937,22,2,451,1
12938,22,1,563,1
12939,22,2,407,1
12940,22,2,474,1
12941,22,2,418,1
12942,22,1,396,1
12943,22,2,399,1
12944,22,1,409,1
12945,22,1,468,1
12946,22,2,476,1
12947,22,1,420,1
12948,22,1,382,1
12949,22,1,529,1
12950,22,1,399,1
12951,22,1,744,1
12952,22,2,421,1
12953,22,1,399,1
12954,22,2,450,1
12955,22,2,363,1
12956,22,2,423,1
12957,22,1,545,1
12958,22,1,437,1
12959,22,1,335,1
13056,22,1,465,1
13057,22,1,425,1
13058,22,2,443,1
13059,22,2,468,1
13060,22,1,388,1
13061,22,2,512,1
13062,22,1,453,1
13063,22,2,541,1
13064,22,1,459,1
13065,22,2,499,1
13066,22,1,506,1
13067,22,1,473,1
13068,22,1,617,1
13069,22,2,427,1
13070,22,1,628,1
13071,22,1,429,1
13072,22,2,495,1
13073,22,2,398,1
13074,22,2,520,1
13075,22,1,518,1
13076,22,2,468,1
13077,22,1,468,1
13078,22,1,540,1
13079,22,1,514,1
13080,22,2,424,1
13081,22,2,362,1
13082,22,1,422,1
13083,22,1,536,1
13084,22,2,437,1
13085,22,2,494,1
13086,22,2,429,1
13087,22,2,510,1
13184,22,1,605,1
13185,22,1,399,1
13186,22,1,554,1
13187,22,2,591,1
13188,22,2,898,1
13189,22,1,505,1
13190,22,1,536,1
13191,22,2,565,1
13192,22,2,705,1
13193,22,2,464,1
13194,22,2,592,1
13195,22,2,723,1
13196,22,1,609,1
13197,22,1,491,1
13198,22,1,419,1
13199,22,2,509,1
13200,22,2,716,1
13201,22,1,442,1
13202,22,1,539,1
13203,22,2,432,1
13204,22,1,498,1
13205,22,2,816,1
13206,22,1,482,1
13207,22,1,458,1
13208,22,2,514,1
13209,22,2,505,1
13210,22,1,447,1
13211,22,2,544,1
13212,22,2,493,1
13213,22,1,388,1
13214,22,2,479,1
13215,22,1,415,1
13312,22,2,458,1
13313,22,2,370,1
13314,22,2,478,1
13315,22,1,422,1
13316,22,1,496,1
13317,22,2,470,1
13318,22,2,390,1
13319,22,2,370,1
13320,22,1,486,1
13321,22,2,485,1
13322,22,2,420,1
13323,22,1,358,1
13324,22,2,363,1
13325,22,1,583,1
13326,22,1,450,1
13327,22,1,515,1
13328,22,2,481,1
13329,22,1,376,1
13330,22,1,364,1
13331,22,2,408,0
13332,22,2,591,1
13333,22,1,419,1
13334,22,2,541,1
13335,22,1,402,1
13336,22,2,397,1
13337,22,1,439,1
13338,22,1,376,1
13339,22,2,579,1
13340,22,1,431,1
13341,22,1,424,1
13342,22,1,394,1
13343,22,2,517,1
13664,23,1,690,0
13665,23,2,670,1
13666,23,1,750,1
13667,23,2,451,1
13668,23,1,547,1
13669,23,1,464,1
13670,23,1,504,1
13671,23,2,447,1
13672,23,1,391,1
13673,23,1,403,1
13674,23,1,469,1
13675,23,2,517,1
13676,23,2,491,1
13677,23,1,459,1
13678,23,2,435,1
13679,23,2,533,1
13680,23,1,434,1
13681,23,2,444,1
13682,23,1,444,1
13683,23,1,453,1
13684,23,2,470,1
13685,23,1,518,1
13686,23,2,524,1
13687,23,1,466,1
13688,23,2,466,1
13689,23,1,490,1
13690,23,2,481,1
13691,23,2,487,1
13692,23,1,479,1
13693,23,2,486,1
13694,23,2,461,1
13695,23,2,477,1
13792,23,1,1061,1
13793,23,2,517,1
13794,23,2,451,1
13795,23,2,404,1
13796,23,2,510,1
13797,23,2,613,1
13798,23,2,495,1
13799,23,1,445,1
13800,23,1,405,1
13801,23,2,480,1
13802,23,1,471,1
13803,23,2,439,1
13804,23,2,392,1
13805,23,2,411,1
13806,23,1,541,1
13807,23,2,426,1
13808,23,1,452,1
13809,23,1,420,1
13810,23,1,494,1
13811,23,1,461,1
13812,23,1,461,1
13813,23,2,493,1
13814,23,2,532,1
13815,23,1,473,1
13816,23,1,449,1
13817,23,1,522,1
13818,23,1,432,1
13819,23,2,545,1
13820,23,2,470,1
13821,23,1,534,0
13822,23,1,488,1
13823,23,2,399,1
13920,23,1,771,1
13921,23,1,432,1
13922,23,1,401,1
13923,23,2,419,1
13924,23,1,462,1
13925,23,1,422,1
13926,23,2,448,1
13927,23,1,344,1
13928,23,1,421,1
13929,23,2,439,1
13930,23,2,328,1
13931,23,2,437,1
13932,23,2,471,1
13933,23,2,367,1
13934,23,2,395,1
13935,23,1,477,1
13936,23,1,573,1
13937,23,2,961,1
13938,23,2,333,1
13939,23,2,346,1
13940,23,1,367,1
13941,23,2,443,1
13942,23,1,316,1
13943,23,1,322,0
13944,23,2,540,1
13945,23,2,441,1
13946,23,1,483,1
13947,23,1,530,1
13948,23,1,719,1
13949,23,2,566,1
13950,23,2,434,1
13951,23,1,459,1
14048,23,1,922,1
14049,23,1,480,1
14050,23,2,503,1
14051,23,1,446,1
14052,23,1,487,1
14053,23,2,406,1
14054,23,2,465,1
14055,23,2,409,1
14056,23,1,452,1
14057,23,2,532,1
14058,23,2,370,1
14059,23,2,398,1
14060,23,2,312,1
14061,23,1,486,1
14062,23,1,429,1
14063,23,1,599,1
14064,23,2,474,1
14065,23,2,362,1
14066,23,2,390,1
14067,23,1,369,1
14068,23,1,349,0
14069,23,2,438,1
14070,23,2,391,1
14071,23,1,411,1
14072,23,1,485,1
14073,23,1,436,1
14074,23,1,389,1
14075,23,1,465,1
14076,23,2,457,1
14077,23,1,441,1
14078,23,2,434,1
14079,23,2,403,1
14176,23,1,534,1
14177,23,2,443,1
14178,23,1,460,1
14179,23,2,388,1
14180,23,1,311,1
14181,23,1,389,0
14182,23,2,469,1
14183,23,2,381,1
14184,23,1,408,1
14185,23,2,418,1
14186,23,2,396,1
14187,23,2,383,1
14188,23,1,442,1
14189,23,1,547,1
14190,23,2,392,1
14191,23,1,539,1
14192,23,1,401,1
14193,23,2,459,1
14194,23,1,443,1
14195,23,1,356,1
14196,23,2,393,1
14197,23,1,331,1
14198,23,2,569,1
14199,23,2,405,1
14200,23,1,423,1
14201,23,1,401,1
14202,23,2,516,1
14203,23,2,410,1
14204,23,1,420,1
14205,23,1,390,1
14206,23,2,457,1
14207,23,2,490,1
14304,23,1,586,1
14305,23,1,477,1
14306,23,2,533,1
14307,23,2,786,1
14308,23,1,413,1
14309,23,2,431,1
14310,23,2,353,1
14311,23,2,413,1
14312,23,2,351,1
14313,23,1,372,1
14314,23,2,312,1
14315,23,1,350,1
14316,23,1,459,1
14317,23,2,435,1
14318,23,2,453,1
14319,23,1,381,1
14320,23,2,409,1
14321,23,1,379,1
14322,23,1,327,1
14323,23,1,356,1
14324,23,2,352,0
14325,23,1,538,1
14326,23,1,479,1
14327,23,2,446,1
14328,23,1,423,1
14329,23,2,433,1
14330,23,1,530,1
14331,23,2,376,1
14332,23,1,412,1
14333,23,2,470,1
14334,23,2,414,1
14335,23,1,360,1
14496,24,2,347,1
14497,24,2,488,1
14498,24,1,487,1
14499,24,2,454,1
14500,24,1,367,1
14501,24,1,379,1
14502,24,2,486,0
14503,24,2,474,1
14504,24,1,546,1
14505,24,1,471,1
14506,24,2,367,1
14507,24,2,331,1
14508,24,1,448,1
14509,24,1,793,1
14510,24,2,404,1
14511,24,2,422,1
14512,24,1,456,0
14513,24,1,381,1
14514,24,2,369,1
14515,24,1,653,1
14516,24,2,734,1
14517,24,1,819,1
14518,24,2,437,1
14519,24,2,358,1
14520,24,1,459,1
14521,24,2,452,1
14522,24,1,484,1
14523,24,1,412,1
14524,24,1,638,1
14525,24,2,479,1
14526,24,1,487,1
14527,24,2,558,1
14624,24,1,497,1
14625,24,2,512,1
14626,24,1,446,1
14627,24,2,406,1
14628,24,2,577,1
14629,24,2,444,1
14630,24,2,357,0
14631,24,2,350,1
14632,24,1,379,1
14633,24,2,550,1
14634,24,1,418,1
14635,24,1,532,1
14636,24,2,425,1
14637,24,1,635,1
14638,24,1,373,1
14639,24,1,384,1
14640,24,2,420,1
14641,24,2,446,1
14642,24,1,390,1
14643,24,1,370,1
14644,24,1,478,1
14645,24,1,397,0
14646,24,2,452,1
14647,24,2,397,1
14648,24,1,400,1
14649,24,2,458,1
14650,24,2,419,1
14651,24,1,469,1
14652,24,2,821,1
14653,24,2,407,1
14654,24,1,178,1
14655,24,1,413,1
14752,24,2,436,1
14753,24,1,357,1
14754,24,1,402,1
14755,24,1,412,1
14756,24,1,334,1
14757,24,2,308,0
14758,24,1,375,1
14759,24,1,307,1
14760,24,1,297,1
14761,24,1,400,1
14762,24,2,307,1
14763,24,2,353,0
14764,24,1,322,1
14765,24,2,232,0
14766,24,2,430,1
14767,24,2,447,1
14768,24,1,392,1
14769,24,2,459,1
14770,24,1,412,1
14771,24,1,406,1
14772,24,2,385,1
14773,24,2,388,1
14774,24,2,311,1
14775,24,1,437,0
14776,24,2,346,1
14777,24,1,391,1
14778,24,2,442,1
14779,24,2,419,1
14780,24,1,389,1
14781,24,1,385,1
14782,24,2,404,1
14783,24,2,399,1
14880,24,1,393,1
14881,24,1,332,1
14882,24,2,354,1
14883,24,1,254,1
14884,24,1,382,1
14885,24,1,353,1
14886,24,2,374,1
14887,24,2,346,1
14888,24,1,438,1
14889,24,1,352,1
14890,24,2,380,1
14891,24,2,384,1
14892,24,1,403,1
14893,24,1,430,1
14894,24,1,607,1
14895,24,2,314,1
14896,24,2,400,1
14897,24,1,306,1
14898,24,1,329,1
14899,24,1,326,1
14900,24,2,460,1
14901,24,1,396,1
14902,24,2,478,1
14903,24,2,366,1
14904,24,2,298,1
14905,24,1,400,1
14906,24,2,379,0
14907,24,2,355,1
14908,24,2,343,0
14909,24,1,393,1
14910,24,2,644,1
14911,24,2,389,0
15008,24,1,436,1
15009,24,2,325,1
15010,24,1,315,1
15011,24,2,409,0
15012,24,1,336,1
15013,24,1,382,1
15014,24,1,409,1
15015,24,1,452,1
15016,24,2,260,0
15017,24,2,585,1
15018,24,2,524,1
15019,24,1,346,1
15020,24,2,367,0
15021,24,1,551,1
15022,24,2,404,1
15023,24,1,319,1
15024,24,2,301,1
15025,24,2,331,1
15026,24,2,328,1
15027,24,1,462,1
15028,24,1,414,1
15029,24,2,344,1
15030,24,2,460,0
15031,24,1,377,1
15032,24,2,460,1
15033,24,1,556,1
15034,24,1,393,1
15035,24,2,460,1
15036,24,2,380,1
15037,24,1,423,0
15038,24,2,405,0
15039,24,1,389,1
15136,24,2,302,0
15137,24,1,377,1
15138,24,1,412,1
15139,24,2,510,1
15140,24,2,364,1
15141,24,2,344,1
15142,24,2,357,1
15143,24,1,506,1
15144,24,1,352,0
15145,24,1,289,0
15146,24,1,349,0
15147,24,2,438,1
15148,24,2,368,1
15149,24,2,556,1
15150,24,1,407,1
15151,24,2,482,0
15152,24,2,454,1
15153,24,2,415,1
15154,24,1,385,1
15155,24,1,436,1
15156,24,1,373,1
15157,24,2,433,1
15158,24,1,379,0
15159,24,2,354,0
15160,24,2,540,1
15161,24,1,425,1
15162,24,1,419,1
15163,24,1,389,1
15164,24,1,384,1
15165,24,1,724,1
15166,24,2,418,1
15167,24,2,348,1
15424,25,2,403,1
15425,25,1,341,1
15426,25,1,371,1
15427,25,1,327,1
15428,25,2,396,1
15429,25,2,374,1
15430,25,1,594,1
15431,25,2,357,1
15432,25,2,370,1
15433,25,2,350,1
15434,25,2,346,1
15435,25,1,359,1
15436,25,1,403,1
15437,25,1,470,1
15438,25,1,366,1
15439,25,1,346,1
15440,25,2,310,1
15441,25,2,468,1
15442,25,1,340,1
15443,25,2,322,1
15444,25,1,312,1
15445,25,1,342,1
15446,25,2,299,1
15447,25,2,305,1
15448,25,2,272,1
15449,25,2,336,1
15450,25,2,301,1
15451,25,2,380,1
15452,25,1,487,1
15453,25,1,351,1
15454,25,1,355,0
15455,25,1,580,1
15552,25,1,379,1
15553,25,2,422,1
15554,25,2,288,1
15555,25,2,295,1
15556,25,2,438,1
15557,25,2,383,1
15558,25,2,315,1
15559,25,2,441,1
15560,25,2,410,1
15561,25,2,444,1
15562,25,1,341,1
15563,25,2,354,1
15564,25,2,399,1
15565,25,1,321,1
15566,25,2,399,1
15567,25,1,426,1
15568,25,1,332,1
15569,25,2,409,1
15570,25,2,396,1
15571,25,1,391,1
15572,25,1,338,1
15573,25,1,287,1
15574,25,1,310,1
15575,25,2,316,1
15576,25,2,298,1
15577,25,1,289,1
15578,25,1,288,1
15579,25,1,336,1
15580,25,1,309,1
15581,25,1,404,1
15582,25,1,294,1
15583,25,1,245,1
15680,25,1,332,1
15681,25,1,305,1
15682,25,2,288,0
15683,25,1,436,1
15684,25,2,485,1
15685,25,2,348,1
15686,25,2,329,1
15687,25,2,334,1
15688,25,2,363,1
15689,25,1,319,1
15690,25,2,341,1
15691,25,1,395,1
15692,25,2,293,1
15693,25,1,484,1
15694,25,2,491,1
15695,25,2,363,1
15696,25,2,735,1
15697,25,1,396,1
15698,25,2,343,1
15699,25,2,356,1
15700,25,1,345,1
15701,25,1,381,1
15702,25,2,489,1
15703,25,1,424,1
15704,25,1,377,1
15705,25,1,364,1
15706,25,1,392,1
15707,25,1,387,1
15708,25,2,358,1
15709,25,1,339,1
15710,25,1,480,1
15711,25,2,408,1
15808,25,1,324,1
15809,25,1,322,1
15810,25,1,375,1
15811,25,2,355,1
15812,25,1,320,1
15813,25,2,414,1
15814,25,1,360,0
15815,25,2,513,1
15816,25,2,335,1
15817,25,2,428,1
15818,25,1,396,1
15819,25,2,407,1
15820,25,2,378,1
15821,25,1,373,0
15822,25,2,469,1
15823,25,1,421,1
15824,25,1,423,1
15825,25,2,409,1
15826,25,1,387,1
15827,25,1,375,1
15828,25,1,379,1
15829,25,2,390,1
15830,25,1,377,0
15831,25,1,337,1
15832,25,2,382,1
15833,25,1,466,1
15834,25,2,394,1
15835,25,2,340,1
15836,25,2,330,1
15837,25,2,367,1
15838,25,1,387,1
15839,25,2,302,1
15936,25,2,420,1
15937,25,1,398,1
15938,25,1,448,1
15939,25,1,393,1
15940,25,1,300,1
15941,25,2,354,1
15942,25,2,351,1
15943,25,2,380,1
15944,25,2,359,1
15945,25,2,332,1
15946,25,1,489,1
15947,25,2,432,1
15948,25,2,314,1
15949,25,1,351,1
15950,25,1,380,1
15951,25,1,335,1
15952,25,2,349,1
15953,25,2,393,1
15954,25,2,340,1
15955,25,1,345,1
15956,25,2,374,1
15957,25,2,426,1
15958,25,1,427,1
15959,25,2,301,1
15960,25,1,307,1
15961,25,1,322,1
15962,25,1,344,1
15963,25,2,284,0
15964,25,2,360,0
15965,25,1,449,1
15966,25,1,441,1
15967,25,1,323,1
16064,25,2,432,1
16065,25,2,401,1
16066,25,2,556,1
16067,25,1,377,1
16068,25,1,420,1
16069,25,1,430,1
16070,25,1,367,1
16071,25,2,419,1
16072,25,1,317,1
16073,25,2,331,1
16074,25,1,360,1
16075,25,1,316,1
16076,25,1,386,1
16077,25,2,366,1
16078,25,1,442,1
16079,25,2,419,1
16080,25,1,373,1
16081,25,1,369,1
16082,25,2,397,1
16083,25,2,392,1
16084,25,2,347,1
16085,25,1,360,1
16086,25,1,356,1
16087,25,1,312,1
16088,25,2,342,1
16089,25,2,299,1
16090,25,2,290,1
16091,25,2,321,1
16092,25,2,335,1
16093,25,1,365,0
16094,25,1,309,1
16095,25,2,316,1
16256,26,2,321,0
16257,26,1,307,1
16258,26,2,386,1
16259,26,1,309,1
16260,26,1,292,1
16261,26,1,299,1
16262,26,2,266,0
16263,26,2,446,1
16264,26,2,463,1
16265,26,2,375,1
16266,26,2,347,1
16267,26,1,416,1
16268,26,2,306,0
16269,26,2,469,1
16270,26,1,533,1
16271,26,1,306,1
16272,26,2,409,1
16273,26,1,371,1
16274,26,1,351,1
16275,26,1,348,1
16276,26,1,425,1
16277,26,1,371,1
16278,26,1,455,1
16279,26,1,335,1
16280,26,2,589,1
16281,26,2,480,1
16282,26,2,527,1
16283,26,1,485,1
16284,26,2,332,0
16285,26,1,422,1
16286,26,2,504,1
16287,26,2,382,1
16384,26,1,714,1
16385,26,2,336,0
16386,26,2,378,1
16387,26,1,397,1
16388,26,1,496,1
16389,26,2,382,0
16390,26,1,414,1
16391,26,2,336,0
16392,26,2,426,1
16393,26,1,492,1
16394,26,2,516,1
16395,26,1,458,1
16396,26,1,362,1
16397,26,2,326,0
16398,26,1,465,1
16399,26,2,457,1
16400,26,2,513,1
16401,26,2,463,1
16402,26,2,455,1
16403,26,2,408,1
16404,26,1,563,1
16405,26,1,399,1
16406,26,2,480,1
16407,26,2,496,1
16408,26,2,351,1
16409,26,1,427,1
16410,26,1,309,1
16411,26,1,419,1
16412,26,1,557,1
16413,26,2,482,0
16414,26,1,414,1
16415,26,1,536,1
16512,26,2,515,1
16513,26,2,369,1
16514,26,1,349,1
16515,26,1,362,1
16516,26,2,358,0
16517,26,1,703,1
16518,26,1,397,1
16519,26,2,536,1
16520,26,1,557,1
16521,26,1,386,1
16522,26,2,325,0
16523,26,1,424,1
16524,26,2,402,1
16525,26,2,437,1
16526,26,1,422,1
16527,26,2,448,1
16528,26,1,361,1
16529,26,1,324,1
16530,26,1,402,1
16531,26,1,348,1
16532,26,2,401,1
16533,26,1,444,1
16534,26,2,588,1
16535,26,2,376,1
16536,26,2,315,0
16537,26,1,405,1
16538,26,2,408,0
16539,26,1,431,1
16540,26,2,393,1
16541,26,1,411,1
16542,26,2,445,0
16543,26,2,394,1
16640,26,1,756,1
16641,26,1,376,1
16642,26,1,348,1
16643,26,1,320,1
16644,26,2,318,0
16645,26,1,545,1
16646,26,2,470,1
16647,26,2,510,1
16648,26,2,372,1
16649,26,2,344,1
16650,26,2,349,1
16651,26,2,417,1
16652,26,2,411,1
16653,26,2,373,1
16654,26,2,369,1
16655,26,1,517,1
16656,26,2,499,1
16657,26,2,457,1
16658,26,2,442,1
16659,26,1,499,1
16660,26,1,426,1
16661,26,1,387,1
16662,26,1,399,1
16663,26,1,393,1
16664,26,1,364,1
16665,26,2,512,1
16666,26,1,542,1
16667,26,2,411,1
16668,26,1,469,1
16669,26,2,421,1
16670,26,1,847,1
16671,26,1,360,1
16768,26,2,383,1
16769,26,1,330,0
16770,26,1,436,1
16771,26,2,309,0
16772,26,1,496,1
16773,26,1,327,1
16774,26,1,443,1
16775,26,2,412,1
16776,26,1,582,1
16777,26,1,369,1
16778,26,2,405,1
16779,26,1,368,1
16780,26,2,348,0
16781,26,1,397,1
16782,26,1,512,1
16783,26,2,486,1
16784,26,2,453,1
16785,26,2,446,1
16786,26,2,367,1
16787,26,2,443,1
16788,26,2,403,1
16789,26,2,430,1
16790,26,1,439,1
16791,26,2,617,0
16792,26,1,455,1
16793,26,1,408,1
16794,26,2,427,1
16795,26,1,380,1
16796,26,1,343,1
16797,26,2,444,1
16798,26,1,349,1
16799,26,2,345,0
16896,26,1,481,1
16897,26,1,400,1
16898,26,2,339,0
16899,26,2,469,1
16900,26,1,356,1
16901,26,2,416,1
16902,26,2,410,0
16903,26,2,433,1
16904,26,1,474,0
16905,26,1,375,1
16906,26,2,435,1
16907,26,1,388,1
16908,26,1,431,1
16909,26,1,409,1
16910,26,2,395,1
16911,26,1,374,1
16912,26,1,290,1
16913,26,2,505,1
16914,26,2,464,1
16915,26,2,416,1
16916,26,2,458,1
16917,26,2,379,1
16918,26,1,406,1
16919,26,2,305,0
16920,26,1,404,1
16921,26,1,358,1
16922,26,2,587,1
16923,26,2,422,1
16924,26,1,376,1
16925,26,1,436,1
16926,26,1,461,1
16927,26,2,573,1
17248,27,1,432,1
17249,27,1,353,1
17250,27,1,342,1
17251,27,1,315,1
17252,27,2,297,0
17253,27,1,444,1
17254,27,2,421,1
17255,27,1,367,1
17256,27,2,467,1
17257,27,1,411,1
17258,27,1,421,1
17259,27,2,407,1
17260,27,1,473,1
17261,27,1,345,1
17262,27,2,438,1
17263,27,2,447,1
17264,27,1,384,1
17265,27,1,379,1
17266,27,1,359,1
17267,27,2,355,0
17268,27,2,437,1
17269,27,2,422,1
17270,27,2,448,1
17271,27,2,441,1
17272,27,2,378,1
17273,27,2,389,1
17274,27,2,353,1
17275,27,1,301,1
17276,27,2,492,1
17277,27,2,387,1
17278,27,1,383,1
17279,27,1,338,1
17376,27,2,598,1
17377,27,1,465,1
17378,27,1,385,1
17379,27,2,444,1
17380,27,1,373,1
17381,27,2,393,1
17382,27,1,364,1
17383,27,2,480,1
17384,27,1,327,1
17385,27,2,365,1
17386,27,2,473,1
17387,27,2,377,1
17388,27,2,460,1
17389,27,1,372,1
17390,27,1,416,1
17391,27,1,466,1
17392,27,2,426,1
17393,27,1,436,1
17394,27,2,461,1
17395,27,2,469,1
17396,27,1,541,1
17397,27,2,451,1
17398,27,2,491,1
17399,27,1,387,1
17400,27,1,454,1
17401,27,2,479,1
17402,27,1,374,1
17403,27,1,450,1
17404,27,2,467,1
17405,27,1,419,1
17406,27,1,525,1
17407,27,2,458,1
17504,27,2,510,1
17505,27,1,461,1
17506,27,1,397,1
17507,27,1,359,1
17508,27,1,340,1
17509,27,2,473,1
17510,27,2,401,1
17511,27,1,324,1
17512,27,1,298,1
17513,27,2,472,1
17514,27,2,408,1
17515,27,1,275,1
17516,27,1,355,1
17517,27,1,336,1
17518,27,1,389,1
17519,27,1,336,1
17520,27,2,422,1
17521,27,2,440,1
17522,27,2,361,1
17523,27,2,493,1
17524,27,1,324,1
17525,27,2,433,1
17526,27,1,548,1
17527,27,1,447,1
17528,27,2,488,1
17529,27,1,431,1
17530,27,2,369,1
17531,27,2,541,1
17532,27,2,330,1
17533,27,2,375,1
17534,27,1,427,1
17535,27,2,341,0
17632,27,2,546,1
17633,27,1,407,1
17634,27,2,401,1
17635,27,1,364,1
17636,27,2,600,1
17637,27,1,331,1
17638,27,1,384,1
17639,27,1,275,1
17640,27,1,331,1
17641,27,2,288,0
17642,27,1,387,1
17643,27,2,447,1
17644,27,1,335,1
17645,27,1,325,1
17646,27,1,459,1
17647,27,1,379,1
17648,27,2,415,1
17649,27,2,369,1
17650,27,2,349,1
17651,27,2,337,1
17652,27,2,351,1
17653,27,1,419,1
17654,27,1,349,1
17655,27,2,466,1
17656,27,1,362,1
17657,27,2,350,1
17658,27,1,299,1
17659,27,1,305,1
17660,27,2,320,0
17661,27,2,410,1
17662,27,2,412,1
17663,27,2,326,1
17760,27,2,421,1
17761,27,2,343,1
17762,27,2,339,0
17763,27,1,349,1
17764,27,1,354,1
17765,27,2,422,1
17766,27,1,360,1
17767,27,1,364,1
17768,27,1,352,1
17769,27,2,397,1
17770,27,2,504,1
17771,27,1,470,1
17772,27,1,398,1
17773,27,1,409,1
17774,27,1,372,1
17775,27,2,400,1
17776,27,2,434,1
17777,27,2,292,1
17778,27,1,387,1
17779,27,2,334,1
17780,27,1,340,1
17781,27,2,313,1
17782,27,1,391,1
17783,27,2,642,1
17784,27,2,404,1
17785,27,1,350,1
17786,27,2,555,1
17787,27,1,440,1
17788,27,2,401,1
17789,27,1,348,1
17790,27,2,368,1
17791,27,1,540,1
17888,27,1,472,1
17889,27,1,328,1
17890,27,1,365,1
